t,n,SortTime,CombineTime,TotalTime
4,70000000,9949452281,2988789589,12938241870
4,70000000,9935352184,2928234209,12863586393
4,70000000,9930548788,2925685132,12856233920
4,70000000,10848355674,3320708078,14169063752
4,70000000,10070054880,2953917619,13023972499
4,70000000,9927728791,2926892343,12854621134
4,70000000,10832542007,3319428231,14151970238
4,80000000,12960838499,3930209619,16891048118
4,80000000,11553406640,3377082853,14930489493
4,80000000,11484776431,3414796083,14899572514
4,80000000,11443410528,3346141320,14789551848
4,80000000,11498855202,3356086394,14854941596
4,80000000,11436850720,3343472590,14780323310
4,80000000,11557116395,3375025750,14932142145
4,80000000,11592829939,3405892680,14998722619
4,80000000,11555715968,3373609134,14929325102
4,80000000,11480442904,3414355182,14894798086
4,90000000,13096092607,3807135673,16903228280
4,90000000,12959161137,3765640813,16724801950
4,90000000,12986488223,3841903057,16828391280
4,90000000,12991919169,3842216180,16834135349
4,90000000,12963125575,3765145209,16728270784
4,90000000,14657122249,4431589189,19088711438
4,90000000,14644625742,4425497003,19070122745
4,90000000,14384657460,4430318225,18814975685
4,90000000,14160617733,4253269310,18413887043
4,90000000,14671202388,4422279677,19093482065
4,100000000,14476243942,4178619907,18654863849
4,100000000,16399751412,4919774469,21319525881
4,100000000,16080816396,4922341772,21003158168
4,100000000,16377546619,4920734304,21298280923
4,100000000,14523999735,4184391188,18708390923
4,100000000,16087075892,4915020730,21002096622
4,100000000,15802746168,4728874419,20531620587
4,100000000,14502323951,4185532670,18687856621
4,100000000,16434770163,4920322758,21355092921
4,100000000,16420884550,4912102195,21332986745
8,10000,1425881,1008168,2434049
8,10000,1603014,772140,2375154
8,10000,1789533,936858,2726391
8,10000,1311838,937909,2249747
8,10000,1584906,1054201,2639107
8,10000,1186741,824654,2011395
8,10000,1333766,850411,2184177
8,10000,1654912,724699,2379611
8,10000,3340331,780771,4121102
8,10000,1394403,885815,2280218
8,20000,2094918,2766326,4861244
8,20000,1910623,3613558,5524181
8,20000,1671107,3235755,4906862
8,20000,2001982,3074288,5076270
8,20000,2556481,3870904,6427385
8,20000,1933200,3303060,5236260
8,20000,2570556,3843177,6413733
8,20000,1765226,3447864,5213090
8,20000,1688465,3448808,5137273
8,20000,1608963,3158125,4767088
8,30000,4455660,1892210,6347870
8,30000,4768269,1946993,6715262
8,30000,4293340,1871721,6165061
8,30000,4506851,2243481,6750332
8,30000,4520761,1858500,6379261
8,30000,6211318,2350371,8561689
8,30000,4829430,2051146,6880576
8,30000,3151184,1857328,5008512
8,30000,4957771,2003817,6961588
8,30000,3244449,1985531,5229980
8,40000,4775213,2545922,7321135
8,40000,6586318,2452325,9038643
8,40000,6854620,2630282,9484902
8,40000,6108103,2664826,8772929
8,40000,4201519,2653376,6854895
8,40000,5976431,2689793,8666224
8,40000,6394528,2572426,8966954
8,40000,5334404,2621102,7955506
8,40000,5577462,2551415,8128877
8,40000,5099773,2390766,7490539
8,50000,7618346,3975127,11593473
8,50000,6860886,2946367,9807253
8,50000,5742143,3620008,9362151
8,50000,7218325,3141304,10359629
8,50000,6435370,3209228,9644598
8,50000,7919981,3415830,11335811
8,50000,7868788,3248604,11117392
8,50000,5805054,3185505,8990559
8,50000,7269646,3572195,10841841
8,50000,7208539,3336409,10544948
8,60000,8899076,5871744,14770820
8,60000,7189676,5656408,12846084
8,60000,9372412,5665006,15037418
8,60000,7030648,5322231,12352879
8,60000,8290379,5817907,14108286
8,60000,8355560,4983096,13338656
8,60000,7282985,5641021,12924006
8,60000,9095907,5464563,14560470
8,60000,7706195,5700754,13406949
8,60000,7782173,5915516,13697689
8,70000,8356740,4171729,12528469
8,70000,8415706,6490395,14906101
8,70000,9402481,5676326,15078807
8,70000,9756341,5388609,15144950
8,70000,8408653,6147853,14556506
8,70000,8147387,7116669,15264056
8,70000,9537303,7187361,16724664
8,70000,8412827,5832562,14245389
8,70000,7993912,6491289,14485201
8,70000,9192852,6685503,15878355
8,80000,9551253,7991820,17543073
8,80000,8870271,6797269,15667540
8,80000,8943945,7774966,16718911
8,80000,9623488,7219885,16843373
8,80000,6735081,6682099,13417180
8,80000,6668054,6754923,13422977
8,80000,10665367,7152714,17818081
8,80000,8927819,7286869,16214688
8,80000,7905677,7464309,15369986
8,80000,11447812,7576581,19024393
8,90000,10890152,7823304,18713456
8,90000,7464609,7008468,14473077
8,90000,12581907,7557939,20139846
8,90000,9957648,7752549,17710197
8,90000,10718823,7900370,18619193
8,90000,10854071,7025795,17879866
8,90000,10925127,6854326,17779453
8,90000,10875184,7704205,18579389
8,90000,9404653,6663126,16067779
8,90000,10091751,7504480,17596231
8,100000,12312951,8042688,20355639
8,100000,13457742,7146011,20603753
8,100000,13530589,8095381,21625970
8,100000,13933270,8511017,22444287
8,100000,12334083,7013038,19347121
8,100000,9740828,7366533,17107361
8,100000,14311308,7317618,21628926
8,100000,11415198,7234630,18649828
8,100000,13368501,8604743,21973244
8,100000,13729782,8409808,22139590
8,100000,9513094,7452098,16965192
8,100000,12431388,8430610,20861998
8,100000,14085893,8606700,22692593
8,100000,14011560,7238117,21249677
8,100000,14324766,7271931,21596697
8,100000,8225824,8137122,16362946
8,100000,10325606,7483616,17809222
8,100000,13057106,8651189,21708295
8,100000,11743135,7531119,19274254
8,100000,11289512,8140487,19429999
8,200000,17165342,13869798,31035140
8,200000,17476778,14388573,31865351
8,200000,17414225,14210701,31624926
8,200000,17260765,13215010,30475775
8,200000,19164459,14515679,33680138
8,200000,17218172,14166449,31384621
8,200000,17501322,14234304,31735626
8,200000,17361701,14842504,32204205
8,200000,17154558,13450328,30604886
8,200000,17300745,14402847,31703592
8,300000,26442972,18939848,45382820
8,300000,26910102,19976105,46886207
8,300000,26478347,19881700,46360047
8,300000,27682830,19922938,47605768
8,300000,28560549,17883486,46444035
8,300000,26435522,19769847,46205369
8,300000,26579022,19921018,46500040
8,300000,26481494,19810793,46292287
8,300000,26636278,19776766,46413044
8,300000,26821070,20152459,46973529
8,400000,36480274,24741083,61221357
8,400000,36484551,26071815,62556366
8,400000,37133842,25599089,62732931
8,400000,38132363,26530911,64663274
8,400000,36146114,25577925,61724039
8,400000,36340196,26014090,62354286
8,400000,36129103,25369009,61498112
8,400000,38573662,27134267,65707929
8,400000,36135259,26172996,62308255
8,400000,36363457,26477956,62841413
8,500000,28730210,31857755,60587965
8,500000,47939307,29050538,76989845
8,500000,46213623,31956542,78170165
8,500000,46480618,32510142,78990760
8,500000,46058679,31380800,77439479
8,500000,27254343,32370535,59624878
8,500000,46604245,32459193,79063438
8,500000,46180663,31448663,77629326
8,500000,46316241,33107589,79423830
8,500000,46430088,32287354,78717442
8,600000,56802998,37121051,93924049
8,600000,57063488,38488324,95551812
8,600000,33079173,37126629,70205802
8,600000,56461687,39212396,95674083
8,600000,56200103,38442339,94642442
8,600000,34021745,38155912,72177657
8,600000,33099626,38337588,71437214
8,600000,56131934,38215593,94347527
8,600000,55588988,37941250,93530238
8,600000,34230668,42651096,76881764
8,700000,38271570,39424455,77696025
8,700000,67428379,39526305,106954684
8,700000,66820883,44026192,110847075
8,700000,40010921,48137317,88148238
8,700000,69107642,44159479,113267121
8,700000,38097913,43901859,81999772
8,700000,39147972,48772227,87920199
8,700000,67054533,43196140,110250673
8,700000,66177242,43138158,109315400
8,700000,66500708,44027058,110527766
8,800000,45734830,55453053,101187883
8,800000,42322797,49931353,92254150
8,800000,77179113,49948203,127127316
8,800000,43655884,49578448,93234332
8,800000,43026744,50278608,93305352
8,800000,43103626,49497972,92601598
8,800000,78585702,49474241,128059943
8,800000,76673365,49159536,125832901
8,800000,79942495,49927917,129870412
8,800000,43924136,46854754,90778890
8,900000,48726634,61212871,109939505
8,900000,49071595,55506121,104577716
8,900000,87560360,56369803,143930163
8,900000,51223939,61271983,112495922
8,900000,50852957,61259508,112112465
8,900000,50495027,62748055,113243082
8,900000,48691305,55729065,104420370
8,900000,50977699,61410017,112387716
8,900000,86851721,55590934,142442655
8,900000,51197476,61547220,112744696
8,1000000,56306905,62434936,118741841
8,1000000,58131812,68490630,126622442
8,1000000,55866107,57354767,113220874
8,1000000,54574225,62228017,116802242
8,1000000,54596301,56948774,111545075
8,1000000,57202621,62175931,119378552
8,1000000,98249733,61739995,159989728
8,1000000,58422347,62186769,120609116
8,1000000,98034890,61291471,159326361
8,1000000,56327199,69288079,125615278
8,1000000,57432798,68938217,126371015
8,1000000,57979056,69699494,127678550
8,1000000,54701565,62013283,116714848
8,1000000,56494901,68902538,125397439
8,1000000,54920004,56933536,111853540
8,1000000,55221093,56395042,111616135
8,1000000,98717255,55768552,154485807
8,1000000,56376468,57154481,113530949
8,1000000,55831295,56723836,112555131
8,1000000,57576403,61483020,119059423
8,2000000,115853360,122335037,238188397
8,2000000,118989266,136245996,255235262
8,2000000,119706606,136918005,256624611
8,2000000,114579189,122275092,236854281
8,2000000,113968715,111415293,225384008
8,2000000,116486508,112823983,229310491
8,2000000,113668433,112384990,226053423
8,2000000,113961657,112543344,226505001
8,2000000,113583824,113019827,226603651
8,2000000,117047169,135468350,252515519
8,3000000,178723910,181643643,360367553
8,3000000,176145958,168785885,344931843
8,3000000,176043252,167646173,343689425
8,3000000,181043689,204484984,385528673
8,3000000,180053943,205041110,385095053
8,3000000,177540180,167323791,344863971
8,3000000,179409110,182143316,361552426
8,3000000,179265433,182871629,362137062
8,3000000,175020484,169175375,344195859
8,3000000,179378649,181707821,361086470
8,4000000,241205827,244983382,486189209
8,4000000,238719135,222927005,461646140
8,4000000,238545138,221087593,459632731
8,4000000,237220755,223112638,460333393
8,4000000,238673538,267682603,506356141
8,4000000,241377561,242551514,483929075
8,4000000,243696410,219962336,463658746
8,4000000,238926019,223191124,462117143
8,4000000,236652241,222595347,459247588
8,4000000,237231915,223940462,461172377
8,5000000,302554429,275989885,578544314
8,5000000,302646814,276818643,579465457
8,5000000,301366098,278637916,580004014
8,5000000,309525285,301108430,610633715
8,5000000,303799292,304142822,607942114
8,5000000,308057995,275875389,583933384
8,5000000,305445577,339960614,645406191
8,5000000,301900206,304089580,605989786
8,5000000,305262644,304815328,610077972
8,5000000,302121249,277862312,579983561
8,6000000,380058625,364138772,744197397
8,6000000,369054427,335055292,704109719
8,6000000,365760286,333803355,699563641
8,6000000,365470616,337585392,703056008
8,6000000,371148276,365243402,736391678
8,6000000,373648499,364352642,738001141
8,6000000,368715607,335118378,703833985
8,6000000,372968546,330729567,703698113
8,6000000,368861202,364454644,733315846
8,6000000,374457210,364996860,739454070
8,7000000,431422155,394976203,826398358
8,7000000,437003301,388267730,825271031
8,7000000,445444740,386994253,832438993
8,7000000,444667455,386587309,831254764
8,7000000,439153186,424660901,863814087
8,7000000,446202566,386748802,832951368
8,7000000,445892560,389102386,834994946
8,7000000,441301375,426029101,867330476
8,7000000,434176134,392184307,826360441
8,7000000,432697142,394763723,827460865
8,8000000,503595104,442980735,946575839
8,8000000,505601590,488133601,993735191
8,8000000,501451732,533067854,1034519586
8,8000000,496154543,449327784,945482327
8,8000000,496696874,444455061,941151935
8,8000000,497104406,451797990,948902396
8,8000000,497213384,453411159,950624543
8,8000000,508312441,488410964,996723405
8,8000000,498919951,450759516,949679467
8,8000000,496595149,443353896,939949045
8,9000000,572563396,549500694,1122064090
8,9000000,564932992,507054277,1071987269
8,9000000,564049013,505592567,1069641580
8,9000000,567256561,612962036,1180218597
8,9000000,567051424,501540403,1068591827
8,9000000,570159630,544408858,1114568488
8,9000000,563599188,509105302,1072704490
8,9000000,574716339,544518526,1119234865
8,9000000,564856956,513478918,1078335874
8,9000000,570376094,549199212,1119575306
8,10000000,639147874,611978686,1251126560
8,10000000,630047907,564927051,1194974958
8,10000000,629090704,564773026,1193863730
8,10000000,637808771,610760965,1248569736
8,10000000,631026065,558666556,1189692621
8,10000000,628941420,566292773,1195234193
8,10000000,629552749,564349574,1193902323
8,10000000,641342935,610966614,1252309549
8,10000000,629946418,565828430,1195774848
8,10000000,631043576,554885618,1185929194
8,10000000,637578069,557396720,1194974789
8,10000000,638748086,606283577,1245031663
8,10000000,638840770,605675440,1244516210
8,10000000,639013291,610932726,1249946017
8,10000000,629746050,564697625,1194443675
8,10000000,629028441,565833374,1194861815
8,10000000,629021493,565441429,1194462922
8,10000000,628740120,569892088,1198632208
8,10000000,628215158,620779285,1248994443
8,10000000,635826958,610308525,1246135483
8,20000000,1336616431,1227109334,2563725765
8,20000000,1318842332,1137944644,2456786976
8,20000000,1335788302,1216606070,2552394372
8,20000000,1347369831,1222470552,2569840383
8,20000000,1339628326,1226767006,2566395332
8,20000000,1325741182,1137527171,2463268353
8,20000000,1320741073,1129188577,2449929650
8,20000000,1346391318,1220312233,2566703551
8,20000000,1350008966,1226687040,2576696006
8,20000000,1338136170,1226071892,2564208062
8,30000000,2060820288,1826267670,3887087958
8,30000000,2031881149,1698157742,3730038891
8,30000000,2044591106,1835835563,3880426669
8,30000000,2030791439,1712042764,3742834203
8,30000000,2073975324,1847606279,3921581603
8,30000000,2157764794,1845392162,4003156956
8,30000000,2034293476,1683340312,3717633788
8,30000000,2035678482,1696480796,3732159278
8,30000000,2028245623,1718890142,3747135765
8,30000000,2162618651,1842023520,4004642171
8,40000000,2853517563,2263538987,5117056550
8,40000000,2931016544,2465741912,5396758456
8,40000000,2791587341,2666848590,5458435931
8,40000000,2800741836,2464927459,5265669295
8,40000000,2758914142,2289428072,5048342214
8,40000000,2795445242,2671039850,5466485092
8,40000000,2797442711,2665081988,5462524699
8,40000000,2856653888,2253700554,5110354442
8,40000000,2752983957,2282640029,5035623986
8,40000000,2755920717,2287210754,5043131471
8,50000000,3679179281,3081579318,6760758599
8,50000000,3485704653,2855695307,6341399960
8,50000000,3487526465,2868317724,6355844189
8,50000000,3485854836,2819671804,6305526640
8,50000000,3510590466,3343430292,6854020758
8,50000000,3482241320,2867512063,6349753383
8,50000000,3487014383,2852165597,6339179980
8,50000000,3506157155,2838264128,6344421283
8,50000000,3487786770,2847781256,6335568026
8,50000000,3491613005,2855159810,6346772815
8,60000000,4248504343,3426632554,7675136897
8,60000000,4222522314,3612745915,7835268229
8,60000000,4247726097,3432932953,7680659050
8,60000000,4245028987,3395979051,7641008038
8,60000000,4244395593,3421995365,7666390958
8,60000000,4246613512,3404054247,7650667759
8,60000000,4239857378,3436692886,7676550264
8,60000000,4225743877,3429853487,7655597364
8,60000000,4245076378,3399622303,7644698681
8,60000000,4236780185,3431218888,7667999073
8,70000000,5317538671,4304300279,9621838950
8,70000000,5082460477,4323385326,9405845803
8,70000000,4971512482,4003617705,8975130187
8,70000000,5085461128,4308215666,9393676794
8,70000000,5217223941,3959373001,9176596942
8,70000000,4983430292,4024215565,9007645857
8,70000000,4985183328,3937169184,8922352512
8,70000000,5038504142,4797408722,9835912864
8,70000000,5210904746,3950092347,9160997093
8,70000000,4979801235,4024883585,9004684820
8,80000000,5856867898,4923008645,10779876543
8,80000000,5742792699,4565261569,10308054268
8,80000000,5858050961,4922154804,10780205765
8,80000000,5855529730,4908886290,10764416020
8,80000000,6125617519,4929186807,11054804326
8,80000000,6023335914,4521932707,10545268621
8,80000000,6129489083,4925710880,11055199963
8,80000000,6115706686,4939355166,11055061852
8,80000000,6085370386,4921825194,11007195580
8,80000000,5889975426,4890225978,10780201404
8,90000000,6639559808,5540626880,12180186688
8,90000000,6499370850,5125933326,11625304176
8,90000000,6531351695,5104936594,11636288289
8,90000000,6622832907,5541183821,12164016728
8,90000000,6823608323,5070718243,11894326566
8,90000000,6631637851,5544200296,12175838147
8,90000000,6619093611,5543140660,12162234271
8,90000000,6625349917,5548665779,12174015696
8,90000000,6952945921,5541636437,12494582358
8,90000000,6504833575,5142653058,11647486633
8,100000000,7761989592,6157840376,13919829968
8,100000000,7267302467,5713785295,12981087762
8,100000000,7289860328,5635527660,12925387988
8,100000000,7760612702,6156871628,13917484330
8,100000000,7275376305,5701848193,12977224498
8,100000000,7274060978,5693358338,12967419316
8,100000000,7267605886,5698717970,12966323856
8,100000000,7270774354,5695751335,12966525689
8,100000000,7301127210,5689731937,12990859147
8,100000000,7768568649,6148399163,13916967812
16,10000,1065269,876093,1941362
16,10000,1162662,1154827,2317489
16,10000,1016634,793953,1810587
16,10000,1318155,749988,2068143
16,10000,1994640,1057675,3052315
16,10000,1054927,844358,1899285
16,10000,1436369,806956,2243325
16,10000,1187168,1174869,2362037
16,10000,1078637,777566,1856203
16,10000,1087730,888840,1976570
16,20000,1645203,3318355,4963558
16,20000,1803818,3552785,5356603
16,20000,1666957,2558015,4224972
16,20000,1773654,4240750,6014404
16,20000,1850107,3582039,5432146
16,20000,1771098,3608444,5379542
16,20000,1762489,3312440,5074929
16,20000,1815693,3692153,5507846
16,20000,1503041,3574862,5077903
16,20000,1568500,4079608,5648108
16,30000,4451869,2225701,6677570
16,30000,2894842,2438088,5332930
16,30000,2267363,3945675,6213038
16,30000,4290287,2214868,6505155
16,30000,4796528,2132237,6928765
16,30000,5770243,2069323,7839566
16,30000,3581068,3551796,7132864
16,30000,3357973,3583725,6941698
16,30000,3462656,2298570,5761226
16,30000,2358529,2215936,4574465
16,40000,4138828,4618907,8757735
16,40000,3891643,3725521,7617164
16,40000,3710298,3207893,6918191
16,40000,5375341,2772224,8147565
16,40000,3838907,3013908,6852815
16,40000,5068282,2790341,7858623
16,40000,4333643,5698899,10032542
16,40000,5215076,5926277,11141353
16,40000,4011854,4361548,8373402
16,40000,6326670,4668068,10994738
16,50000,4530072,5074554,9604626
16,50000,6182984,5039808,11222792
16,50000,4304491,5799957,10104448
16,50000,6097061,4897780,10994841
16,50000,5171977,5417172,10589149
16,50000,4366764,5624443,9991207
16,50000,5301057,5525135,10826192
16,50000,3199059,5554330,8753389
16,50000,5158078,6144261,11302339
16,50000,5744655,5756151,11500806
16,60000,6634703,6257461,12892164
16,60000,7333169,5870760,13203929
16,60000,5953634,6190255,12143889
16,60000,5172184,6360070,11532254
16,60000,6640014,4409257,11049271
16,60000,6043488,6228066,12271554
16,60000,5816336,6713216,12529552
16,60000,7618067,5792645,13410712
16,60000,5568356,6142498,11710854
16,60000,4478208,5825504,10303712
16,70000,4340337,7680478,12020815
16,70000,7298334,6917487,14215821
16,70000,7347846,6119768,13467614
16,70000,5106096,7634602,12740698
16,70000,7546554,7878277,15424831
16,70000,7377848,7033980,14411828
16,70000,5391202,6665397,12056599
16,70000,5098486,6532518,11631004
16,70000,8291145,6548874,14840019
16,70000,7792768,7585188,15377956
16,80000,7404097,7483805,14887902
16,80000,5715141,7086133,12801274
16,80000,4247123,7489202,11736325
16,80000,4833467,7028245,11861712
16,80000,6940279,7577961,14518240
16,80000,6763448,7357384,14120832
16,80000,5133844,8062012,13195856
16,80000,6549205,7210810,13760015
16,80000,8129663,7873792,16003455
16,80000,7450872,7502301,14953173
16,90000,8903515,7994834,16898349
16,90000,8723110,7798256,16521366
16,90000,8432964,7993177,16426141
16,90000,7388077,8367346,15755423
16,90000,8919457,8057154,16976611
16,90000,8780047,8610227,17390274
16,90000,8959167,7771285,16730452
16,90000,8647259,8434327,17081586
16,90000,8304156,8934382,17238538
16,90000,8745542,9405796,18151338
16,100000,9210497,8699865,17910362
16,100000,8413256,9429231,17842487
16,100000,8462455,9159595,17622050
16,100000,5589671,8797042,14386713
16,100000,9853230,9047713,18900943
16,100000,9819721,8995392,18815113
16,100000,8378914,9475433,17854347
16,100000,8461032,9221093,17682125
16,100000,7172383,8344011,15516394
16,100000,9847872,8727833,18575705
16,100000,9031594,8307617,17339211
16,100000,9884294,8905980,18790274
16,100000,7716972,8776703,16493675
16,100000,8689329,8552933,17242262
16,100000,7485128,8516993,16002121
16,100000,8697005,9035541,17732546
16,100000,5865639,8881217,14746856
16,100000,9310850,9326357,18637207
16,100000,7661950,8763671,16425621
16,100000,6657514,9369558,16027072
16,200000,16210557,16429346,32639903
16,200000,12151692,15566032,27717724
16,200000,16781215,15590576,32371791
16,200000,13049039,15595562,28644601
16,200000,16325145,15524626,31849771
16,200000,16125936,16349674,32475610
16,200000,14606472,16208182,30814654
16,200000,16481900,15992275,32474175
16,200000,10435625,16313279,26748904
16,200000,18132259,16243296,34375555
16,300000,22728845,22644507,45373352
16,300000,20082011,23376652,43458663
16,300000,19096878,22622609,41719487
16,300000,15618545,22967765,38586310
16,300000,15860525,22805648,38666173
16,300000,24234056,24994637,49228693
16,300000,21877002,23043984,44920986
16,300000,24388891,23193649,47582540
16,300000,22194718,23942728,46137446
16,300000,18784959,23404858,42189817
16,400000,21589753,30680870,52270623
16,400000,20696948,28331173,49028121
16,400000,20544766,29111820,49656586
16,400000,20785633,28692036,49477669
16,400000,23129892,32515234,55645126
16,400000,21832051,29178667,51010718
16,400000,20950111,29653534,50603645
16,400000,22467420,30649128,53116548
16,400000,20417344,27235773,47653117
16,400000,19036059,31014262,50050321
16,500000,25423469,41126136,66549605
16,500000,24248421,42419865,66668286
16,500000,21844264,37332913,59177177
16,500000,24649931,32116376,56766307
16,500000,24485614,37233816,61719430
16,500000,26867468,40491012,67358480
16,500000,23235523,35168024,58403547
16,500000,24873574,35516526,60390100
16,500000,24690463,38527465,63217928
16,500000,25652005,36404264,62056269
16,600000,31055852,49365462,80421314
16,600000,31279850,50004815,81284665
16,600000,31556769,48555628,80112397
16,600000,27633489,46090015,73723504
16,600000,28103145,43646715,71749860
16,600000,31640166,48219798,79859964
16,600000,29046596,43230863,72277459
16,600000,26586477,37906745,64493222
16,600000,31542624,46936318,78478942
16,600000,29506126,44865794,74371920
16,700000,36483687,56005505,92489192
16,700000,34277888,48048030,82325918
16,700000,36658440,51448793,88107233
16,700000,32086057,52289072,84375129
16,700000,37088851,55027697,92116548
16,700000,34005696,48192647,82198343
16,700000,33096778,52345623,85442401
16,700000,37217182,50401260,87618442
16,700000,32357683,49731947,82089630
16,700000,33017600,52644219,85661819
16,800000,37124489,55211739,92336228
16,800000,39498212,56693069,96191281
16,800000,36626811,58574857,95201668
16,800000,40815316,65323095,106138411
16,800000,37261817,58008038,95269855
16,800000,37018144,58962966,95981110
16,800000,40646737,64823924,105470661
16,800000,41885702,64985410,106871112
16,800000,39254935,59331644,98586579
16,800000,38879741,54666908,93546649
16,900000,41473356,66472994,107946350
16,900000,44214295,63092858,107307153
16,900000,43016334,65021362,108037696
16,900000,44828441,66143586,110972027
16,900000,44769330,64939864,109709194
16,900000,42855186,64343302,107198488
16,900000,42276228,65070345,107346573
16,900000,41513755,66314823,107828578
16,900000,45500241,62231492,107731733
16,900000,43341604,64610438,107952042
16,1000000,32510855,72778396,105289251
16,1000000,48510021,68959426,117469447
16,1000000,46576231,72680213,119256444
16,1000000,47001229,71875676,118876905
16,1000000,45826124,73237559,119063683
16,1000000,47112099,68984188,116096287
16,1000000,46035482,69111740,115147222
16,1000000,29997251,73688538,103685789
16,1000000,46958327,68808340,115766667
16,1000000,46523569,70973831,117497400
16,1000000,48266116,73456013,121722129
16,1000000,47600768,69627730,117228498
16,1000000,47311343,69836790,117148133
16,1000000,47649535,67851208,115500743
16,1000000,47648609,72840865,120489474
16,1000000,46255870,71708295,117964165
16,1000000,30668538,73205482,103874020
16,1000000,30048213,68641098,98689311
16,1000000,30973736,73200918,104174654
16,1000000,45951078,69341356,115292434
16,2000000,65973503,121885934,187859437
16,2000000,66316024,142541134,208857158
16,2000000,62123777,143225649,205349426
16,2000000,63029498,143431724,206461222
16,2000000,64232822,142428269,206661091
16,2000000,61884131,143374141,205258272
16,2000000,68337035,144588060,212925095
16,2000000,67307924,137889983,205197907
16,2000000,62015193,143417610,205432803
16,2000000,63534939,144585258,208120197
16,3000000,99780796,213407374,313188170
16,3000000,99168970,183752293,282921263
16,3000000,99192758,182253147,281445905
16,3000000,97465818,213512935,310978753
16,3000000,98835108,215110110,313945218
16,3000000,96655352,203023417,299678769
16,3000000,94814227,212065554,306879781
16,3000000,98643116,213128547,311771663
16,3000000,99334072,207964969,307299041
16,3000000,96604108,208427811,305031919
16,4000000,127926129,284984865,412910994
16,4000000,131031182,285568268,416599450
16,4000000,133666575,285215666,418882241
16,4000000,128019330,286341782,414361112
16,4000000,129650886,278318180,407969066
16,4000000,132297990,284635848,416933838
16,4000000,130586134,284356320,414942454
16,4000000,133413604,285190445,418604049
16,4000000,132709634,281609962,414319596
16,4000000,127315046,277472143,404787189
16,5000000,164318127,355798396,520116523
16,5000000,166789669,354809225,521598894
16,5000000,165966484,355372562,521339046
16,5000000,164180582,353965691,518146273
16,5000000,160844187,347023057,507867244
16,5000000,164405375,355325967,519731342
16,5000000,162214828,346140697,508355525
16,5000000,160818010,348990366,509808376
16,5000000,161132404,348211029,509343433
16,5000000,167835432,353981710,521817142
16,6000000,195829508,425529599,621359107
16,6000000,195444932,415746647,611191579
16,6000000,194009291,405300886,599310177
16,6000000,193852767,416480167,610332934
16,6000000,193459291,427066469,620525760
16,6000000,194733319,427354198,622087517
16,6000000,197141577,425471109,622612686
16,6000000,193868459,415328630,609197089
16,6000000,195807076,426558603,622365679
16,6000000,194814970,464016214,658831184
16,7000000,229638162,499471326,729109488
16,7000000,226654785,496707985,723362770
16,7000000,230869669,497737472,728607141
16,7000000,233892688,499386349,733279037
16,7000000,227598580,496184606,723783186
16,7000000,232308722,471867280,704176002
16,7000000,234533966,498240851,732774817
16,7000000,232652206,495151670,727803876
16,7000000,229247497,496959328,726206825
16,7000000,230687856,496632959,727320815
16,8000000,264948019,566244037,831192056
16,8000000,276448110,614076397,890524507
16,8000000,265968386,567449308,833417694
16,8000000,262796111,568892514,831688625
16,8000000,262612297,553147503,815759800
16,8000000,263284446,567307944,830592390
16,8000000,272295896,554227982,826523878
16,8000000,266553166,565536566,832089732
16,8000000,264138487,567107950,831246437
16,8000000,263879874,569164828,833044702
16,9000000,296036990,637907722,933944712
16,9000000,296730882,638462027,935192909
16,9000000,297069921,620218825,917288746
16,9000000,297484364,640880505,938364869
16,9000000,296418084,637898057,934316141
16,9000000,298139845,639171343,937311188
16,9000000,298845549,637313335,936158884
16,9000000,295773772,637555831,933329603
16,9000000,296553057,623785222,920338279
16,9000000,296511794,602710878,899222672
16,10000000,332716882,676853736,1009570618
16,10000000,332953149,709565193,1042518342
16,10000000,330599156,709007051,1039606207
16,10000000,333578845,707680499,1041259344
16,10000000,334560472,706233126,1040793598
16,10000000,334769961,710408948,1045178909
16,10000000,331888280,710412037,1042300317
16,10000000,332996938,710772231,1043769169
16,10000000,337155797,676901442,1014057239
16,10000000,337323442,711780509,1049103951
16,10000000,339190011,706113716,1045303727
16,10000000,336636918,709075636,1045712554
16,10000000,332420117,710852319,1043272436
16,10000000,332052440,691660958,1023713398
16,10000000,329441159,710098958,1039540117
16,10000000,336158868,709099607,1045258475
16,10000000,340956397,707428178,1048384575
16,10000000,338980544,708956227,1047936771
16,10000000,332817191,707934099,1040751290
16,10000000,334125576,673450824,1007576400
16,20000000,691205096,1412535867,2103740963
16,20000000,692858400,1378094603,2070953003
16,20000000,693699155,1424224981,2117924136
16,20000000,689890913,1415854473,2105745386
16,20000000,690892912,1408535648,2099428560
16,20000000,691641479,1418963217,2110604696
16,20000000,689745100,1412094002,2101839102
16,20000000,690134142,1414371277,2104505419
16,20000000,689882640,1414890998,2104773638
16,20000000,693763482,1411912290,2105675772
16,30000000,1060480815,2058095935,3118576750
16,30000000,1062552710,2111534352,3174087062
16,30000000,1059687426,2070503385,3130190811
16,30000000,1060196374,2135337937,3195534311
16,30000000,1063649254,2119460930,3183110184
16,30000000,1062194410,2116304135,3178498545
16,30000000,1058236279,2063422998,3121659277
16,30000000,1063986718,2132043960,3196030678
16,30000000,1064557042,2115876203,3180433245
16,30000000,1063035596,2111747518,3174783114
16,40000000,1520345417,2841581028,4361926445
16,40000000,1439154675,2825471667,4264626342
16,40000000,1447355229,2809683142,4257038371
16,40000000,1435743508,2809365859,4245109367
